aerolinea,codigo_vuelo,origen,destino,distancia,salida,duracion,retraso
MQ,MQ4504,ORD,CMH,296,2124,79,88
MQ,MQ4505,ORD,AZO,122,1547,49,121
MQ,MQ4507,HSV,ORD,510,1029,136,100
MQ,MQ4512,AZO,ORD,122,1936,172,328
MQ,MQ4513,SHV,ORD,733,1236,160,56
MQ,MQ4515,MIA,XNA,1100,2205,193,88
MQ,MQ4517,RDU,JAX,408,909,105,144
MQ,MQ4518,JAX,RDU,408,2218,68,186
MQ,MQ4540,RDU,JAX,408,1955,105,40
MQ,MQ4559,BOS,CMH,640,2005,136,16
MQ,MQ4561,RDU,XNA,868,1820,171,26
MQ,MQ4567,RDU,BOS,612,917,91,8
MQ,MQ4568,RDU,BOS,612,1448,107,25
MQ,MQ4569,BOS,RDU,612,2025,137,42
MQ,MQ4579,RDU,BOS,612,1814,108,97
MQ,MQ4585,RDU,BOS,612,2019,90,14
MQ,MQ4586,BOS,RDU,612,632,131,23
MQ,MQ4598,BNA,DCA,562,1708,82,0
MQ,MQ4600,DCA,BNA,562,1546,116,7
MQ,MQ4609,JFK,BOS,187,2244,56,5
MQ,MQ4611,JFK,BOS,187,828,68,1
MQ,MQ4614,BOS,JFK,187,826,89,20
MQ,MQ4617,BOS,JFK,187,2138,70,63
MQ,MQ4619,BOS,JFK,187,1810,93,68
MQ,MQ4622,BOS,JFK,187,1241,66,12
MQ,MQ4628,DCA,RDU,227,1947,69,16
MQ,MQ4632,EWR,RDU,416,2031,108,19
MQ,MQ4639,RDU,EWR,416,1821,101,17
MQ,MQ4646,RDU,EWR,416,1121,81,12
MQ,MQ4647,DCA,RDU,227,1545,65,15
MQ,MQ4651,EWR,RDU,416,1305,99,14
MQ,MQ4652,RDU,EWR,416,1501,97,-12
MQ,MQ4656,RDU,JFK,426,1552,119,111
MQ,MQ4668,JFK,BOS,187,1648,63,-4
MQ,MQ4673,RDU,JFK,426,827,87,9
MQ,MQ4675,RDU,BDL,532,1544,83,2
MQ,MQ4678,RDU,DCA,227,1841,50,16
MQ,MQ4684,RDU,CMH,361,1904,83,7
MQ,MQ4690,RDU,MCI,904,1510,164,24
MQ,MQ4693,MCI,RDU,904,910,121,1
MQ,MQ4694,JFK,RDU,426,1254,110,29
MQ,MQ4695,MCI,RDU,904,1716,124,10
MQ,MQ4713,LGA,RDU,431,1209,92,-4
MQ,MQ4716,LGA,RDU,431,1556,106,92
MQ,MQ4724,LGA,RDU,431,622,98,10
MQ,MQ4725,SGF,STL,195,650,48,3
MQ,MQ4735,RDU,LGA,431,1811,113,24
MQ,MQ4736,LGA,RDU,431,1934,109,58
MQ,MQ4745,RDU,LGA,431,2036,84,35
MQ,MQ4755,JFK,DCA,213,1618,90,13
MQ,MQ4757,JFK,DCA,213,2151,76,107
MQ,MQ4761,JFK,DCA,213,2307,69,31
MQ,MQ4783,DCA,BOS,399,1819,73,2
MQ,MQ4785,LGA,DCA,214,1407,77,19
MQ,MQ4789,LGA,DCA,214,1643,62,30
MQ,MQ4791,LGA,DCA,214,1756,73,29
MQ,MQ4792,DCA,LGA,214,1813,79,27
MQ,MQ4793,LGA,DCA,214,2004,73,18
MQ,MQ4794,DCA,LGA,214,1931,73,19
MQ,MQ4795,DCA,LGA,214,702,55,17
MQ,MQ4801,CVG,LGA,585,1047,116,8
MQ,MQ4803,LGA,BOS,185,708,50,-12
MQ,MQ4804,LGA,CVG,585,1357,141,38
MQ,MQ4805,LGA,BOS,185,1123,55,8
MQ,MQ4806,BOS,LGA,185,1954,71,100
MQ,MQ4807,CVG,LGA,585,1643,126,39
MQ,MQ4808,BOS,LGA,185,937,100,72
MQ,MQ4811,LGA,BOS,185,1530,62,12
MQ,MQ4814,BOS,LGA,185,608,75,8
MQ,MQ4815,LGA,BOS,185,2010,59,59
MQ,MQ4817,CVG,LGA,585,1957,106,-2
MQ,MQ4820,BOS,LGA,185,1621,69,50
MQ,MQ4823,BOS,LGA,185,1657,68,-10
MQ,MQ4828,CLE,LGA,418,1653,126,60
MQ,MQ4829,MSN,LGA,812,1445,135,35
MQ,MQ4830,LGA,SDF,658,2143,145,98
MQ,MQ4832,LGA,DTW,501,2055,118,3
MQ,MQ4837,LGA,MSN,812,1234,163,32
MQ,MQ4838,XNA,LGA,1147,1835,144,-26
MQ,MQ4847,LGA,DTW,501,1713,114,22
MQ,MQ4849,LGA,CMH,478,1118,119,122
MQ,MQ4854,LGA,DTW,501,1054,125,19
MQ,MQ4855,LGA,CMH,478,1846,126,47
MQ,MQ4858,CMH,LGA,478,1336,107,118
MQ,MQ4859,FNT,LGA,530,705,226,141
MQ,MQ4860,LGA,FNT,530,1922,99,16
MQ,MQ4861,DTW,LGA,501,1931,104,15
MQ,MQ4868,DTW,LGA,501,1326,94,11
MQ,MQ4880,LGA,DTW,501,1327,112,14
MQ,MQ4881,MEM,LGA,963,720,141,31
MQ,MQ4882,LGA,MEM,963,1211,193,54
MQ,MQ4883,DTW,LGA,501,1546,105,12
MQ,MQ4884,DTW,LGA,501,1112,100,23
MQ,MQ4887,LGA,CLE,418,1427,112,24
MQ,MQ4889,CLE,LGA,418,1134,117,66
MQ,MQ4890,LGA,CLE,418,916,120,51
MQ,MQ4891,LGA,CLE,418,2031,127,33
MQ,MQ4894,CLT,LGA,544,930,100,10
MQ,MQ4895,LGA,CLT,544,1329,144,38
MQ,MQ4896,CLT,LGA,544,1616,137,43
MQ,MQ4897,LGA,CLT,544,1901,149,50
MQ,MQ4898,CLT,LGA,544,1433,103,57
MQ,MQ4899,LGA,CLT,544,1147,145,77
MQ,MQ4900,CLT,LGA,544,1823,116,14
MQ,MQ4902,PIT,LGA,335,1719,120,39
MQ,MQ4903,LGA,PIT,335,1511,98,14
MQ,MQ4913,LGA,XNA,1147,1948,207,15
MQ,MQ4915,CVG,LGA,585,1350,143,33
MQ,MQ4922,MEM,LGA,963,1520,149,74
MQ,MQ4923,LGA,MEM,963,2027,181,93
NW,NW110,PHX,MSP,1276,1007,201,19
NW,NW112,PHX,MSP,1276,1001,197,52
NW,NW113,MSP,PHX,1276,1442,179,-7
NW,NW114,PHX,MSP,1276,1951,189,44
NW,NW116,PHX,MSP,1276,752,193,18
NW,NW117,MSP,PHX,1276,2152,182,-5
NW,NW120,MSP,DLH,144,2309,44,10
NW,NW122,PHX,MSP,1276,1455,196,58
NW,NW125,MSP,PHX,1276,1805,184,23
NW,NW130,MSP,ORD,334,1453,139,102
NW,NW131,MSP,GFK,284,1548,76,75
NW,NW132,MSP,ORD,334,1739,85,159
NW,NW133,ORD,MSP,334,706,87,5
NW,NW136,MSP,ORD,334,1906,109,146
NW,NW137,ORD,MSP,334,1818,76,74
NW,NW143,ORD,MSP,334,2126,95,136
NW,NW145,ORD,MSP,334,2225,94,138
NW,NW149,MSP,ORD,334,2258,85,44
NW,NW150,MSP,SNA,1522,1722,219,-6
NW,NW152,MSP,SNA,1522,943,225,19
NW,NW159,MSP,SEA,1399,1339,226,18
NW,NW162,MSP,MKE,297,2257,70,21
NW,NW163,MSP,SEA,1399,2018,220,53
NW,NW164,SEA,MSP,1399,1601,191,41
NW,NW165,MEM,MSP,700,1839,136,24
NW,NW166,SEA,MSP,1399,121,178,11
NW,NW169,MSP,SEA,1399,1528,218,15
NW,NW171,MSP,SEA,1399,942,230,33
NW,NW176,LAX,MEM,1619,711,207,1
NW,NW177,MEM,LAX,1619,1505,261,29
NW,NW181,MEM,LAX,1619,1935,255,16
NW,NW183,MSP,SAN,1532,2232,216,65
NW,NW184,MSP,DCA,931,1946,134,46
NW,NW185,MSP,SAN,1532,1750,210,4
NW,NW189,MSP,SAN,1532,926,224,14
NW,NW197,MSP,SJC,1576,937,230,6
NW,NW198,SJC,MSP,1576,1241,232,27
NW,NW200,SJC,MSP,1576,700,287,94
NW,NW201,ATL,MEM,332,1457,95,119
NW,NW205,MEM,STL,256,1858,62,-2
NW,NW207,DTW,SEA,1927,2009,342,76
NW,NW208,SEA,DTW,1927,2346,250,69
NW,NW211,DTW,SEA,1927,957,295,43
NW,NW215,DTW,SEA,1927,1321,284,56
NW,NW217,MSP,PDX,1426,945,219,16
NW,NW218,PDX,MSP,1426,854,203,16
NW,NW221,SFO,HNL,2398,1551,337,61
NW,NW222,HNL,SFO,2398,2338,342,90
NW,NW228,DTW,DCA,405,1114,102,63
NW,NW230,DTW,DCA,405,1404,92,13
NW,NW232,DTW,DCA,405,1528,88,13
NW,NW238,DTW,DCA,405,855,92,15
NW,NW240,MSN,DTW,312,1906,80,59
NW,NW242,DTW,FLL,1127,1353,183,20
NW,NW243,FLL,DTW,1127,1440,177,79
NW,NW244,DTW,FLL,1127,1112,217,67
NW,NW245,FLL,DTW,1127,1931,164,-7
NW,NW246,DTW,FLL,1127,1023,214,103
NW,NW247,FLL,DTW,1127,1544,174,31
NW,NW250,DTW,FLL,1127,127,194,280
NW,NW251,FLL,DTW,1127,1117,167,-5
NW,NW252,DTW,FLL,1127,1525,194,25
NW,NW257,DTW,PHX,1671,1204,248,82
NW,NW259,DTW,PHX,1671,1316,242,43
NW,NW260,PHX,DTW,1671,2345,206,4
NW,NW261,DTW,PHX,1671,1957,297,56
NW,NW262,DTW,MCO,957,2147,207,76
NW,NW263,LGA,DTW,501,1307,116,30
NW,NW266,DTW,TVC,207,2244,99,42
NW,NW273,DTW,SAN,1957,1045,312,80
NW,NW275,DTW,SAN,1957,1946,309,27
NW,NW276,DTW,IAD,383,1749,129,64
NW,NW282,LIT,MEM,129,652,64,41
NW,NW283,DTW,MEM,610,1211,151,44
NW,NW284,MEM,DTW,610,1407,123,39
NW,NW285,DTW,MEM,610,1716,146,142
NW,NW286,DTW,BDL,548,1404,102,13
NW,NW289,DTW,MEM,610,636,151,33
NW,NW291,DTW,MEM,610,1254,122,37
NW,NW292,MEM,DTW,610,1358,109,12
NW,NW294,MEM,DTW,610,1831,122,86
NW,NW296,MEM,IND,381,1907,83,39
NW,NW298,LAS,IND,1591,1110,223,17
NW,NW303,MSP,LAX,1536,1853,223,79
NW,NW309,BIS,MSP,386,1644,90,15
NW,NW312,MSP,IND,503,2041,107,85
NW,NW315,MSP,LAX,1536,1439,230,11
NW,NW319,MSP,LAX,1536,928,229,12
NW,NW320,LAX,MSP,1536,1620,224,87
NW,NW321,MSP,LAX,1536,2141,214,-6
NW,NW327,LGA,DTW,501,930,157,62
NW,NW330,LAX,DTW,1979,1203,248,43
NW,NW332,LAX,DTW,1979,843,263,8
NW,NW334,LAX,DTW,1979,1357,276,91
NW,NW337,DTW,LAX,1979,1537,295,7
NW,NW342,SFO,DTW,2079,1314,273,30
NW,NW343,DTW,SFO,2079,1039,296,59
NW,NW346,DTW,LGA,501,638,123,35
NW,NW347,DTW,SFO,2079,2041,315,69
NW,NW352,MSY,MEM,349,1601,90,24
NW,NW353,MEM,MSY,349,2008,74,39
NW,NW357,MSP,SFO,1589,1738,243,9
NW,NW360,MSP,LGA,1020,1939,157,21
NW,NW362,SFO,MSP,1589,124,209,41
NW,NW366,SFO,MSP,1589,1527,214,21
NW,NW372,DTW,BOS,632,1134,103,60
NW,NW373,BOS,DTW,632,1808,145,13
NW,NW376,DTW,BOS,632,2133,134,37
NW,NW381,BOS,DTW,632,1543,156,83
NW,NW382,DTW,BOS,632,745,96,69
NW,NW384,DTW,BOS,632,903,154,63
NW,NW395,GRR,MSP,408,706,93,7
NW,NW396,SMF,MSP,1518,658,265,69
NW,NW397,MSP,SMF,1518,1726,233,7
NW,NW411,MSP,DFW,852,936,135,1
NW,NW416,DTW,MCO,957,1928,178,37
NW,NW419,MCO,DTW,957,1928,160,12
NW,NW422,DTW,MCO,957,1549,166,39
NW,NW423,MCO,DTW,957,1152,158,47
NW,NW425,MCO,DTW,957,1356,151,1
NW,NW426,DTW,MCO,957,1351,162,33
NW,NW431,MCO,DTW,957,1756,147,-7
NW,NW432,DTW,MCO,957,749,192,81
NW,NW433,DTW,SFO,2079,1213,316,22
NW,NW435,TPA,MSP,1307,1453,187,42
NW,NW436,MSP,TPA,1307,1049,182,18
NW,NW440,PDX,MSP,1426,1238,197,37
NW,NW442,MSP,TPA,1307,1553,177,10
NW,NW443,TPA,MSP,1307,1122,206,28
NW,NW444,MSP,MEM,700,1525,122,9
NW,NW453,MEM,MSP,700,607,174,56
NW,NW454,MSP,MEM,700,1048,151,52
NW,NW455,MEM,MSP,700,1704,143,222
NW,NW456,MEM,BHM,211,1050,49,43
NW,NW458,MSP,MEM,700,1725,104,29
NW,NW460,DTW,PDX,1953,958,297,58
NW,NW465,GRR,DTW,120,1815,74,87
NW,NW467,DTW,ATL,594,1427,141,66
NW,NW470,ATL,DTW,594,1722,117,46
NW,NW472,DTW,PIT,201,2214,122,89
NW,NW473,DTW,ATL,594,1759,157,67
NW,NW477,DTW,ATL,594,1150,158,122
NW,NW478,DTW,TPA,983,1053,197,66
NW,NW480,SAN,DTW,1957,1345,273,64
NW,NW481,TPA,DTW,983,1927,155,9
NW,NW482,DTW,TPA,983,1100,173,96
NW,NW483,TPA,DTW,983,1429,144,59
NW,NW484,DTW,TPA,983,1405,185,35
NW,NW486,DTW,TPA,983,730,200,52
NW,NW488,DTW,TPA,983,2002,196,73
NW,NW489,TPA,DTW,983,1754,153,11
NW,NW490,DTW,TPA,983,1549,184,37
NW,NW493,TPA,DTW,983,1209,148,-1
NW,NW494,MSP,IND,503,1332,98,14
NW,NW497,IND,MSP,503,1144,118,17
NW,NW498,MSP,IND,503,1011,122,29
NW,NW499,MSP,GFK,284,2146,67,27
NW,NW500,FSD,MSP,197,532,50,9
NW,NW502,MSP,IND,503,1521,112,18
NW,NW509,LGA,MSP,1020,821,184,16
NW,NW521,MSP,DEN,680,2215,109,17
NW,NW525,RAP,MSP,490,933,92,7
NW,NW530,DTW,LGA,501,1520,98,-1
NW,NW534,DTW,LGA,501,2147,143,65
NW,NW540,DTW,LGA,501,908,146,67
NW,NW546,DEN,MSP,680,1809,125,112
NW,NW549,MSP,DEN,680,1557,124,93
NW,NW558,DEN,MSP,680,1144,119,22
NW,NW562,MSP,MSN,228,2305,66,28
NW,NW575,MIA,MSP,1501,1805,222,13
NW,NW576,SEA,MSP,1399,1231,192,-4
NW,NW578,MSP,MCO,1310,904,191,27
NW,NW580,MSP,MCO,1310,1030,185,13
NW,NW581,MSP,SFO,1589,1523,234,31
NW,NW587,MSP,ANC,2518,1807,383,88
NW,NW591,MSP,PDX,1426,1452,214,8
NW,NW594,MSP,LGA,1020,1326,157,9
NW,NW607,MSP,FSD,197,2153,55,21
NW,NW610,MSP,PHL,980,1937,156,15
NW,NW611,MSP,GEG,1175,1136,199,30
NW,NW613,EWR,MSP,1008,1432,166,-7
NW,NW614,MSP,PHL,980,1312,161,19
NW,NW620,MSP,LAN,455,2138,81,17
NW,NW624,MSP,EWR,1008,1418,175,86
NW,NW625,MSP,ABQ,981,2134,147,0
NW,NW626,MSP,ORD,334,2045,85,101
NW,NW629,LGA,MEM,963,646,207,44
NW,NW632,MEM,LGA,963,1603,166,110
NW,NW645,MSP,PDX,1426,2214,222,30
NW,NW646,MSP,RSW,1416,1042,207,38
NW,NW648,LAN,DTW,74,1530,46,11
NW,NW649,EWR,DTW,487,2104,124,71
NW,NW650,DTW,EWR,487,2015,123,65
NW,NW651,EWR,DTW,487,1452,107,122
NW,NW652,DTW,EWR,487,1227,110,143
NW,NW653,DTW,EWR,487,1400,115,17
NW,NW656,DTW,EWR,487,1542,144,49
NW,NW657,EWR,DTW,487,922,144,30
NW,NW661,EWR,DTW,487,1837,117,23
NW,NW668,IND,LGA,659,739,135,21
NW,NW669,LGA,IND,659,2028,132,82
NW,NW672,MSP,JFK,1028,1333,169,38
NW,NW673,MSP,SLC,991,1809,153,24
NW,NW676,SLC,MSP,991,602,152,2
NW,NW677,JFK,MSP,1028,1801,188,7
NW,NW681,MSP,SLC,991,1002,154,22
NW,NW687,MSP,BIS,386,1438,78,7
NW,NW689,PHL,MSP,980,1437,183,7
NW,NW691,MEM,DFW,432,2122,85,81
NW,NW693,MEM,SAT,625,921,124,7
NW,NW701,DTW,DFW,987,1954,178,34
NW,NW703,PVD,DTW,614,946,140,62
NW,NW715,BOS,MSP,1124,822,189,4
NW,NW716,MSP,BOS,1124,1114,179,80
NW,NW717,BOS,MSP,1124,1400,189,32
NW,NW724,MHT,DTW,609,1002,149,83
NW,NW725,DTW,MHT,609,2316,116,121
NW,NW727,DTW,MHT,609,1427,198,132
NW,NW728,MHT,DTW,609,609,148,25
NW,NW730,MHT,DTW,609,1814,142,133
NW,NW731,GRR,DTW,120,1520,77,40
NW,NW736,MSP,JFK,1028,712,167,22
NW,NW738,MSP,DTW,528,1958,109,48
NW,NW744,MSP,DTW,528,652,129,29
NW,NW748,MSP,DTW,528,1031,120,31
NW,NW749,DTW,MSP,528,1522,121,109
NW,NW751,DTW,MSP,528,1546,131,47
NW,NW753,DTW,MSP,528,1323,112,110
NW,NW754,MSP,DTW,528,1541,108,140
NW,NW755,DTW,MSP,528,1932,131,31
NW,NW756,MSP,DTW,528,1531,109,21
NW,NW757,DTW,MSP,528,1721,112,8
NW,NW758,MSP,DTW,528,1719,133,33
NW,NW759,DTW,MSP,528,2322,131,161
NW,NW760,MSP,DTW,528,2241,100,17
NW,NW761,SYR,DTW,374,1647,104,39
NW,NW762,MSP,DTW,528,1329,118,23
NW,NW763,DTW,MSP,528,917,141,76
NW,NW764,MSP,DTW,528,2136,112,35
NW,NW765,DTW,MSP,528,1538,128,22
NW,NW766,MSP,DTW,528,1546,110,98
NW,NW767,DTW,MSP,528,2339,133,84
NW,NW768,DTW,SYR,374,1428,94,34
NW,NW771,IND,LAX,1814,1442,293,434
NW,NW779,MSP,LAS,1300,1457,187,9
NW,NW781,MDW,MSP,349,1717,135,207
NW,NW789,MSP,MKE,297,1122,89,90
NW,NW790,MKE,MSP,297,1322,65,67
NW,NW792,MKE,MSP,297,1704,88,33
NW,NW795,MOT,MSP,449,458,92,10
NW,NW797,MSP,MKE,297,2004,66,22
NW,NW803,MSP,LAX,1536,1136,217,-5
NW,NW805,MSP,SEA,1399,1207,213,14
NW,NW807,SEA,HNL,2677,1807,365,38
NW,NW824,IND,MCO,828,1650,161,35
NW,NW825,MCO,IND,828,2002,160,17
NW,NW834,DTW,ROC,296,1549,98,59
NW,NW835,ROC,DTW,296,1758,109,73
NW,NW843,MSP,ANC,2518,1145,358,15
NW,NW871,MSP,GFK,284,2320,91,73
NW,NW876,MSP,SDF,603,2013,110,50
NW,NW877,MEM,LAS,1416,845,229,25
NW,NW880,MEM,TPA,656,1414,120,32
NW,NW882,MEM,TPA,656,2002,110,36
NW,NW886,MSP,BDL,1050,1448,155,111
NW,NW891,PBI,DTW,1087,1331,166,11
NW,NW892,GRB,DTW,288,1826,79,23
NW,NW893,DTW,JFK,508,1015,145,56
NW,NW894,JFK,DTW,508,1303,115,19
NW,NW895,ORD,DTW,235,1023,122,56
NW,NW896,JFK,DTW,508,1750,153,114
NW,NW897,DTW,JFK,508,2216,154,114
NW,NW898,DTW,MCI,629,1247,111,31
NW,NW923,MSP,DLH,144,1130,51,13
NW,NW924,MSP,MSN,228,2036,58,70
NW,NW931,ORD,MEM,491,1120,114,23
NW,NW932,MEM,ORD,491,1457,146,84
NW,NW934,MEM,ORD,491,1942,150,93
NW,NW935,ORD,MEM,491,1938,88,136
NW,NW936,MEM,ORD,491,906,93,14
NW,NW945,MEM,SAT,625,1940,116,16
NW,NW946,MEM,MIA,860,928,138,9
NW,NW948,MEM,MKE,556,1955,98,9
NW,NW953,MEM,EWR,946,1920,134,13
NW,NW955,MEM,LIT,129,1446,56,9
NW,NW956,MEM,MCO,683,1427,113,39
NW,NW959,MCO,MEM,683,1741,137,11
NW,NW960,MEM,MCO,683,1420,111,25
NW,NW961,MEM,DEN,872,1934,165,21
NW,NW962,MEM,FLL,851,1005,142,51
NW,NW963,FLL,MEM,851,626,147,22
NW,NW966,DTW,SDF,306,930,88,24
NW,NW981,MEM,SEA,1870,858,292,18
NW,NW992,DTW,TVC,207,1221,73,35
NW,NW993,DTW,MIA,1145,2142,211,49
NW,NW994,MIA,DTW,1145,1351,173,14
NW,NW995,DTW,MIA,1145,1104,204,47
NW,NW999,DTW,MIA,1145,1407,208,58
NW,NW1000,MSP,GRR,408,1003,95,193
NW,NW1001,DTW,IND,231,1356,68,14
NW,NW1006,IND,DTW,231,827,164,97
NW,NW1009,DTW,IND,231,1210,75,9
NW,NW1011,DTW,IND,231,1740,84,34
NW,NW1015,DTW,IND,231,1944,87,39
NW,NW1029,FLL,MSP,1487,1437,251,88
NW,NW1030,MSP,FLL,1487,1119,203,32
NW,NW1045,EWR,MSP,1008,1901,163,59
NW,NW1047,ORD,MSP,334,918,84,6
NW,NW1063,IND,DTW,231,1734,94,36
NW,NW1064,DTW,BOS,632,1353,115,30
NW,NW1065,SAT,DTW,1215,1652,178,19
NW,NW1066,DTW,SAT,1215,1359,201,30
NW,NW1075,TPA,IND,838,2049,152,33
NW,NW1076,IND,TPA,838,1731,166,46
NW,NW1082,MSP,EWR,1008,1013,160,10
NW,NW1107,RSW,DTW,1085,1552,163,11
NW,NW1108,SEA,DTW,1927,1246,257,12
NW,NW1111,DTW,GRR,120,1734,47,15
NW,NW1114,DTW,RSW,1085,1557,202,48
NW,NW1115,RSW,DTW,1085,2006,153,9
NW,NW1117,RSW,DTW,1085,1146,161,16
NW,NW1119,DTW,MKE,238,1927,86,30
NW,NW1130,DTW,BUF,240,2201,109,66
NW,NW1132,DTW,BWI,408,2207,136,76
NW,NW1134,DTW,BWI,408,722,123,67
NW,NW1135,DTW,MSN,312,1233,79,20
NW,NW1136,DTW,BWI,408,1107,150,104
NW,NW1137,BWI,DTW,408,1404,92,68
NW,NW1138,DTW,BWI,408,1221,116,48
NW,NW1141,BWI,DTW,408,1439,102,26
NW,NW1142,DTW,BWI,408,1405,106,19
NW,NW1177,DTW,MSN,312,1947,94,37
NW,NW1184,FNT,DTW,56,852,181,142
NW,NW1186,DTW,BDL,548,1728,104,14
NW,NW1189,DTW,LAS,1750,1945,283,26
NW,NW1195,DTW,LAS,1750,1544,258,-2
NW,NW1210,DTW,MSN,312,2344,90,81
NW,NW1211,BDL,MSP,1050,1902,173,83
NW,NW1213,LSE,MSP,120,524,45,3
NW,NW1215,BDL,MSP,1050,1507,167,99
NW,NW1217,TVC,MSP,375,750,91,16
NW,NW1219,DTW,DEN,1123,1608,186,44
NW,NW1220,DTW,BDL,548,2146,126,35
NW,NW1221,PHL,DTW,453,959,150,70
NW,NW1224,DTW,LGA,501,1400,109,20
NW,NW1226,DTW,BOS,632,1719,105,8
NW,NW1236,ORD,DTW,235,612,134,68
NW,NW1240,ORD,DTW,235,931,117,62
NW,NW1246,DTW,BUF,240,1734,103,59
NW,NW1247,DTW,ORD,235,2158,114,81
NW,NW1248,ORD,DTW,235,1747,97,114
NW,NW1250,ORD,DTW,235,2003,111,142
NW,NW1251,DTW,ORD,235,1859,90,119
NW,NW1263,IAD,MSP,908,1730,157,-8
NW,NW1265,IAD,MSP,908,2011,153,4
NW,NW1266,MSP,IAD,908,1613,140,21
NW,NW1271,RDU,MSP,981,919,159,21
NW,NW1273,MSP,BZN,874,2143,148,21
NW,NW1274,MSP,BDL,1050,1916,163,26
NW,NW1275,MSP,BOI,1142,2148,187,12
NW,NW1276,BOI,MSP,1142,751,157,-10
NW,NW1277,MSP,BOI,1142,1726,191,20
NW,NW1279,MSP,BOI,1142,1052,187,87
NW,NW1282,FSD,MSP,197,754,68,73
NW,NW1283,MDW,MSP,349,1644,103,26
NW,NW1297,MEM,DEN,872,910,171,42
NW,NW1326,DTW,IND,231,2214,121,78
NW,NW1410,MDW,DTW,229,855,86,123
NW,NW1414,MDW,DTW,229,1033,85,30
NW,NW1415,DTW,MDW,229,948,76,43
NW,NW1416,DTW,BHM,625,2155,137,59
NW,NW1417,DTW,MDW,229,2020,89,53
NW,NW1420,MSP,MEM,700,1135,109,-11
NW,NW1421,MEM,DTW,610,2019,127,94
NW,NW1422,MEM,VPS,369,2131,77,105
NW,NW1426,MSP,ATL,906,1045,147,20
NW,NW1428,MSP,ATL,906,722,160,14
NW,NW1430,MOT,MSP,449,1127,79,8
NW,NW1431,ATL,MSP,906,1444,154,-2
NW,NW1436,DTW,PVD,614,2147,123,36
NW,NW1437,PVD,DTW,614,1656,124,44
NW,NW1438,DTW,PVD,614,1733,106,9
NW,NW1440,DTW,PVD,614,1356,136,46
NW,NW1446,DTW,ORF,529,2144,140,66
NW,NW1448,LAN,DTW,74,1340,65,117
NW,NW1451,ORF,DTW,529,1004,120,52
NW,NW1452,DTW,ORF,529,2001,118,149
NW,NW1453,ORF,DTW,529,1316,125,56
NW,NW1457,MSP,STL,449,2207,77,3
NW,NW1458,MSP,FAR,223,1205,61,35
NW,NW1462,STL,MSP,449,1907,98,10
NW,NW1465,MSP,STL,449,1658,89,9
NW,NW1471,MSP,MOT,449,1444,94,22
NW,NW1489,MSP,BUF,734,1648,127,44
NW,NW1490,BUF,MSP,734,2000,146,60
NW,NW1492,MSP,CMH,627,1600,126,51
NW,NW1493,CMH,MSP,627,717,110,-2
NW,NW1495,CMH,MSP,627,1945,136,55
NW,NW1496,MSP,CMH,627,1939,109,28
NW,NW1503,DTW,ORD,235,2111,103,140
NW,NW1506,GRB,DTW,288,1432,69,52
NW,NW1512,MEM,BTR,319,1951,69,9
NW,NW1527,MSP,MCI,393,1126,99,20
NW,NW1529,MSP,MCI,393,1528,92,55
NW,NW1532,MCI,MSP,393,1705,88,193
NW,NW1533,MSP,MCI,393,1738,91,19
NW,NW1534,MCI,MSP,393,1733,103,61
NW,NW1535,DLH,MSP,144,1710,41,-1
NW,NW1555,SYR,DTW,374,1319,99,43
NW,NW1560,DTW,SYR,374,2207,124,80
NW,NW1569,MEM,OMA,538,1840,129,37
NW,NW1570,DTW,CLT,500,1357,159,62
NW,NW1571,CLT,DTW,500,1448,113,125
NW,NW1572,IND,DTW,231,1935,80,29
NW,NW1573,DTW,STL,440,2118,150,140
NW,NW1576,DTW,CLT,500,711,147,64
NW,NW1577,DTW,GRR,120,1233,63,29
NW,NW1578,DTW,CLT,500,1153,150,148
NW,NW1581,JAX,DTW,814,1226,141,18
NW,NW1582,DTW,JAX,814,1537,167,51
NW,NW1585,JAX,DTW,814,1852,154,52
NW,NW1602,DTW,SRQ,1023,1045,192,41
NW,NW1604,DTW,SRQ,1023,2149,191,68
NW,NW1607,DTW,SJU,1929,1411,304,59
NW,NW1627,DTW,IAH,1076,2011,192,40
NW,NW1628,IAH,DTW,1076,1607,173,20
NW,NW1629,DTW,IAH,1076,1033,202,76
NW,NW1630,IAH,DTW,1076,1327,158,57
NW,NW1631,TVC,DTW,207,1411,70,32
NW,NW1632,DTW,ALB,488,1420,100,39
NW,NW1633,DTW,IAH,1076,1242,191,26
NW,NW1637,MSP,SAT,1097,2016,154,28
NW,NW1639,EGE,MSP,788,1417,163,42
NW,NW1642,MEM,DCA,762,1858,107,19
NW,NW1644,MEM,DCA,762,848,106,15
NW,NW1645,DCA,MEM,762,1740,152,24
NW,NW1656,RDU,MSP,981,1749,160,-1
NW,NW1657,MSP,RDU,981,1352,137,19
NW,NW1675,MSP,AUS,1042,2012,143,7
NW,NW1676,DTW,SYR,374,1100,120,70
NW,NW1690,MKE,DTW,238,1039,77,13
NW,NW1691,RDU,DTW,501,1348,105,62
NW,NW1692,DTW,RDU,501,1100,137,85
NW,NW1693,RDU,DTW,501,658,163,98
NW,NW1696,MSP,CLT,930,1427,139,30
NW,NW1697,CLT,MSP,930,852,150,-16
NW,NW1698,MSP,CLT,930,1041,147,32
NW,NW1699,CLT,MSP,930,1437,161,11
NW,NW1702,MSP,DCA,931,741,160,45
